order_id,order_day,delivery_day,product,supplier,order_qty
1865,462,478,C형,S3,622
1866,462,471,D형,S1,390
1867,462,474,A형,S3,378
1868,463,472,C형,S3,915
1869,463,477,A형,S2,254
1870,463,474,A형,S2,1301
1871,463,481,B형,S3,1426
1872,464,477,C형,S3,319
1873,464,477,A형,S2,1972
1874,464,476,D형,S1,847
1875,464,480,A형,S1,1678
1876,464,471,A형,S1,1148
1877,464,482,A형,S1,1750
1878,465,478,B형,S1,1123
1879,465,476,A형,S2,670
1880,465,483,A형,S3,1790
1881,465,485,A형,S3,1801
1882,466,485,A형,S1,1580
1883,466,484,C형,S2,1358
1884,466,474,B형,S1,285
1885,467,489,C형,S3,1541
1886,467,481,B형,S1,1674
1887,467,481,A형,S1,1314
1888,467,478,A형,S1,1122
1889,467,484,A형,S1,1336
1890,467,485,D형,S2,1372
1891,468,478,B형,S1,265
1892,468,482,A형,S2,361
1893,468,477,A형,S3,593
1894,469,476,D형,S1,970
1895,469,483,C형,S1,810
1896,469,492,C형,S3,1414
1897,469,483,C형,S1,1238
1898,469,488,A형,S3,1605
1899,470,480,C형,S2,461
1900,470,487,A형,S1,1621
1901,470,480,C형,S1,485
1902,470,480,A형,S2,473
1903,470,485,C형,S1,1834
1904,472,488,A형,S3,1673
1905,472,485,B형,S3,254
1906,472,480,C형,S2,1158
1907,472,487,D형,S3,1906
1908,472,490,A형,S2,1353
1909,473,483,A형,S3,1138
1910,473,487,A형,S1,1710
1911,474,492,C형,S1,1212
1912,474,485,D형,S2,840
1913,475,489,A형,S1,1833
1914,475,490,A형,S1,1843
1915,475,486,A형,S1,1853
1916,476,485,D형,S1,1768
1917,476,489,A형,S1,557
1918,476,488,A형,S2,1625
1919,476,488,C형,S2,675
1920,477,484,D형,S2,790
1921,478,492,C형,S3,1179
1922,478,485,A형,S1,1080
1923,478,493,B형,S1,1769
1924,478,492,B형,S3,387
1925,479,491,D형,S1,1216
1926,479,489,C형,S2,1530
1927,479,487,A형,S2,906
1928,479,491,B형,S2,1787
1929,479,490,C형,S2,1515
1930,479,491,B형,S2,363
1931,480,487,C형,S1,345
1932,480,491,D형,S1,1502
1933,480,488,D형,S3,785
1934,480,500,C형,S3,1403
1935,480,491,B형,S2,1533
1936,481,495,A형,S2,121
1937,481,501,A형,S1,1427
1938,481,494,A형,S1,1838
1939,481,492,B형,S2,1661
1940,481,492,C형,S2,984
1941,481,489,D형,S1,977
1942,481,494,D형,S1,574
1943,481,499,A형,S3,1021
1944,482,499,A형,S3,108
1945,482,491,A형,S1,425
1946,483,500,B형,S3,1574
1947,483,500,D형,S3,657
1948,483,493,C형,S1,708
1949,483,499,B형,S3,1411
1950,483,490,A형,S1,1051
1951,483,490,C형,S1,918
1952,483,495,D형,S1,429
1953,483,491,C형,S2,713
1954,483,497,A형,S2,1233
1955,484,495,B형,S2,1247
1956,484,496,B형,S1,824
1957,484,496,D형,S2,1376
1958,485,498,A형,S1,1622
1959,485,493,B형,S1,231
1960,485,504,A형,S2,1349
1961,485,499,A형,S1,1448
1962,485,505,A형,S3,1457
1963,485,499,C형,S2,607
1964,485,495,C형,S2,539
1965,486,493,B형,S1,903
1966,486,494,B형,S1,174
1967,487,498,A형,S1,644
1968,488,501,C형,S1,1765
1969,488,502,B형,S1,1677
1970,489,506,A형,S2,1874
1971,490,504,B형,S2,104
1972,490,506,D형,S3,1304
1973,490,502,A형,S1,159
1974,490,505,D형,S1,1847
1975,490,499,A형,S1,1059
1976,490,508,A형,S3,1427
1977,491,504,D형,S1,504
1978,491,505,D형,S2,1231
1979,491,509,A형,S2,1695
1980,492,505,C형,S1,867
1981,492,514,B형,S3,1594
1982,493,507,B형,S3,743
1983,493,505,C형,S1,490
1984,493,507,B형,S1,1004
1985,493,506,A형,S2,1382
1986,493,504,B형,S2,483
1987,493,500,C형,S2,1067
1988,493,507,B형,S2,883
1989,494,512,B형,S3,1723
1990,494,501,C형,S2,1039
1991,494,507,A형,S1,81
1992,494,501,A형,S2,110
1993,494,507,A형,S1,1040
1994,494,503,B형,S3,817
1995,494,506,B형,S1,184
1996,495,509,C형,S1,604
1997,495,510,D형,S3,719
1998,495,510,A형,S1,1286
1999,495,511,B형,S3,455
2000,495,513,B형,S2,1632
2001,495,510,B형,S2,1393
2002,495,509,D형,S2,1248
2003,495,513,B형,S3,1435
2004,495,516,A형,S3,1344
2005,496,503,C형,S2,240
2006,496,511,A형,S1,1247
2007,496,508,B형,S1,446
2008,496,506,A형,S1,549
2009,496,510,B형,S1,1593
2010,496,504,B형,S1,783
2011,497,513,B형,S1,1580
2012,497,513,B형,S1,1696
2013,497,505,B형,S1,536
2014,497,511,C형,S1,1894
2015,497,507,A형,S1,919
2016,497,506,C형,S2,403
2017,498,509,B형,S1,603
2018,498,510,C형,S1,70
2019,499,510,B형,S1,384
2020,499,517,A형,S2,1924
2021,500,510,D형,S1,339
2022,500,519,C형,S1,1726
2023,500,519,D형,S3,1335
2024,500,511,B형,S1,1234
2025,501,521,D형,S3,1769
2026,501,514,D형,S1,1642
2027,501,508,B형,S1,1059
2028,501,518,D형,S2,1208
2029,501,513,C형,S1,1979
2030,501,517,A형,S3,1814
2031,502,512,A형,S1,705
2032,502,517,B형,S3,524
2033,505,515,B형,S2,121
2034,505,519,C형,S2,916
2035,505,520,B형,S1,1261
2036,505,521,D형,S3,1357
2037,505,518,C형,S2,1994
2038,505,512,A형,S1,470
2039,506,519,A형,S1,1020
2040,506,517,D형,S1,1443
2041,506,521,C형,S3,231
2042,506,518,A형,S3,561
2043,507,525,B형,S1,1485
2044,507,518,A형,S2,1434
2045,508,522,B형,S2,443
2046,508,524,D형,S1,1618
2047,508,521,A형,S1,1754
2048,508,519,C형,S2,877
2049,508,522,B형,S1,692
2050,508,522,D형,S2,1980
2051,509,520,D형,S1,562
2052,509,527,A형,S2,1281
2053,509,520,B형,S1,758
2054,509,525,D형,S3,1525
2055,510,524,A형,S1,1262
2056,510,524,C형,S2,90
2057,510,520,A형,S2,154
2058,510,523,A형,S1,269
2059,511,526,A형,S3,1980
2060,511,526,A형,S1,1437
2061,511,525,D형,S1,685
2062,511,527,A형,S1,1889
2063,512,519,B형,S2,638
2064,512,528,B형,S2,1275
2065,512,519,C형,S2,992
2066,512,527,D형,S3,1830
2067,512,522,B형,S1,989
2068,513,525,D형,S2,165
2069,513,524,A형,S1,823
2070,513,529,C형,S2,1788
2071,514,527,A형,S2,819
2072,515,528,D형,S1,1760
2073,515,529,B형,S1,108
2074,515,531,A형,S1,1276
2075,515,525,D형,S1,340
2076,515,526,B형,S1,887
2077,515,522,B형,S1,1099
2078,515,526,A형,S2,1424
2079,515,533,D형,S1,1468
2080,515,529,B형,S3,525
2081,515,531,D형,S1,1412
2082,516,531,A형,S1,1351
2083,516,529,C형,S1,79
2084,516,537,B형,S3,1403
2085,516,529,B형,S2,1866
2086,516,532,B형,S3,1102
2087,516,523,C형,S1,426
2088,517,527,D형,S3,557
2089,517,536,A형,S1,1552
2090,517,530,D형,S3,54
2091,518,528,A형,S1,378
2092,518,534,A형,S3,431
2093,519,527,A형,S2,511
2094,519,531,A형,S2,1675
2095,520,532,C형,S1,288
2096,520,533,B형,S1,463
2097,520,531,B형,S1,1775
2098,520,532,C형,S1,194
2099,520,528,D형,S2,629
2100,520,534,B형,S1,530
2101,520,532,C형,S1,1601
2102,520,529,D형,S1,1062
2103,521,535,A형,S1,344
2104,521,533,D형,S1,1193
2105,521,535,A형,S1,1815
2106,522,537,A형,S3,1760
2107,522,534,C형,S2,1858
2108,522,539,A형,S2,1716
2109,522,536,A형,S1,1734
2110,523,542,B형,S2,1939
2111,523,542,A형,S3,1234
2112,523,539,B형,S3,1774
2113,524,531,B형,S2,680
2114,524,532,A형,S2,928
2115,524,534,B형,S3,698
2116,524,537,B형,S1,326
2117,524,536,A형,S2,166
2118,525,539,C형,S2,1913
2119,525,537,B형,S2,1372
2120,525,536,A형,S1,496
2121,525,536,D형,S1,705
2122,525,543,B형,S1,1263
2123,525,536,A형,S2,314
2124,525,538,A형,S1,565
2125,526,538,A형,S3,225
2126,526,543,A형,S1,1642
2127,526,542,A형,S3,802
2128,526,533,A형,S1,441
2129,526,533,A형,S1,425
2130,526,540,C형,S1,870
2131,527,540,A형,S1,1395
2132,527,537,A형,S1,478
2133,528,542,A형,S1,442
2134,528,542,A형,S1,1728
2135,529,545,A형,S3,50
2136,529,540,B형,S1,1257
2137,529,542,D형,S2,79
2138,529,540,C형,S2,1280
2139,529,541,B형,S1,573
2140,529,540,C형,S3,663
2141,529,543,C형,S1,1025
2142,529,540,B형,S1,394
2143,530,547,C형,S1,1476
2144,530,546,B형,S1,1721
2145,531,545,C형,S1,882
2146,531,542,B형,S2,1540
2147,531,550,C형,S2,1547
2148,531,549,C형,S1,1482
2149,531,545,A형,S3,1538
2150,531,540,C형,S2,1994
2151,532,543,A형,S2,503
2152,532,546,B형,S3,1141
2153,532,547,B형,S2,1904
2154,532,545,C형,S1,398
2155,532,541,A형,S2,725
2156,532,550,C형,S3,1238
2157,533,540,A형,S1,218
2158,533,545,A형,S2,610
2159,533,544,A형,S1,654
2160,533,546,B형,S3,1050
2161,533,547,A형,S1,1125
2162,534,545,C형,S3,945
2163,534,547,A형,S1,1639
2164,535,545,A형,S2,1148
2165,535,551,A형,S2,1499
2166,535,550,A형,S2,1846
2167,535,545,D형,S1,1156
2168,536,552,D형,S1,1629
2169,536,547,D형,S1,958
2170,536,547,A형,S1,859
2171,537,545,C형,S1,138
2172,537,553,A형,S1,1643
2173,537,547,A형,S3,219
2174,537,553,C형,S2,1728
2175,537,545,A형,S1,357
2176,537,555,A형,S1,1559
2177,537,546,D형,S1,1962
2178,537,551,B형,S1,1125
2179,538,549,C형,S2,1543
2180,538,552,B형,S2,1803
2181,539,551,A형,S2,1689
2182,540,549,B형,S3,1009
2183,540,555,A형,S3,1832
2184,540,555,A형,S3,256
2185,540,549,A형,S1,243
2186,541,550,B형,S2,580
2187,541,559,A형,S1,1990
2188,541,554,A형,S3,1332
2189,542,555,D형,S1,415
2190,542,554,C형,S3,789
2191,542,554,C형,S1,73
2192,542,555,A형,S2,874
2193,542,561,C형,S2,1221
2194,543,551,C형,S3,834
2195,543,554,B형,S2,1028
2196,543,554,A형,S3,424
2197,543,553,A형,S2,185
2198,543,553,B형,S2,232
2199,543,559,A형,S3,1374
2200,544,551,D형,S1,145
2201,544,558,B형,S3,415
2202,544,558,C형,S2,1361
2203,544,554,D형,S2,1598
2204,544,557,B형,S2,682
2205,545,559,A형,S1,1008
2206,545,552,A형,S2,940
2207,546,563,D형,S3,1536
2208,546,558,A형,S1,1873
2209,546,561,A형,S3,1677
2210,546,561,B형,S1,1271
2211,547,562,D형,S2,1511
2212,547,563,C형,S2,1630
2213,547,564,C형,S1,1717
2214,547,562,C형,S1,1536
2215,547,561,B형,S2,1450
2216,547,562,A형,S2,1909
2217,547,557,B형,S1,762
2218,547,554,A형,S1,180
2219,548,559,C형,S3,1020
2220,548,557,A형,S2,799
2221,548,556,A형,S3,129
2222,548,566,D형,S3,1901
2223,548,559,A형,S1,1955
2224,548,558,B형,S2,955
2225,549,566,A형,S1,1476
2226,549,565,D형,S1,1898
2227,549,556,A형,S1,977
2228,549,562,C형,S2,410
2229,549,565,C형,S3,271
2230,550,561,A형,S1,167
2231,550,564,A형,S1,178
2232,550,560,A형,S2,1796
2233,550,563,A형,S2,1422
2234,550,560,C형,S1,851
2235,550,567,B형,S2,1923
2236,551,565,D형,S2,1041
2237,551,565,B형,S2,781
2238,551,562,B형,S1,1875
2239,551,564,A형,S2,1460
2240,551,564,A형,S1,477
2241,551,574,D형,S3,1410
2242,552,565,D형,S2,1937
2243,552,568,B형,S3,814
2244,552,568,C형,S3,823
2245,552,564,C형,S1,1097
2246,552,560,A형,S1,532
2247,552,566,A형,S2,1879
2248,553,565,C형,S1,505
2249,553,571,D형,S3,1622
2250,553,566,D형,S2,1060
2251,553,573,B형,S1,1333
2252,553,560,A형,S2,960
2253,554,568,A형,S1,1394
2254,554,573,A형,S2,1777
2255,554,569,D형,S3,1141
2256,554,561,A형,S1,149
2257,555,574,C형,S3,1480
2258,555,562,A형,S1,135
2259,555,564,D형,S1,1142
2260,555,572,B형,S3,347
2261,555,564,C형,S2,1655
2262,555,570,B형,S1,1231
2263,555,570,C형,S3,1305
2264,555,565,A형,S1,1573
2265,555,566,A형,S2,529
2266,556,568,B형,S2,985
2267,556,568,D형,S3,436
2268,556,572,D형,S1,1246
2269,557,564,C형,S1,843
2270,557,575,B형,S1,1302
2271,557,577,A형,S1,1232
2272,557,571,D형,S2,87
2273,557,573,C형,S3,447
2274,557,574,B형,S3,530
2275,557,567,C형,S1,793
2276,557,570,A형,S2,1995
2277,557,570,B형,S3,970
2278,558,571,C형,S1,695
2279,558,567,C형,S2,1703
2280,558,572,A형,S1,1895
2281,559,572,C형,S3,622
2282,559,568,D형,S2,1009
2283,560,574,B형,S3,312
2284,560,572,A형,S1,483
2285,560,572,D형,S2,1087
2286,560,569,A형,S1,54
2287,560,574,A형,S1,1455
2288,560,570,D형,S1,474
2289,560,573,B형,S2,1045
2290,560,567,A형,S2,676
2291,560,570,C형,S2,523
2292,561,569,B형,S1,906
2293,561,580,A형,S2,1380
2294,561,572,A형,S1,921
2295,561,579,C형,S3,1417
2296,561,576,C형,S3,1119
2297,561,573,A형,S1,1514
2298,562,575,B형,S2,974
2299,562,576,C형,S1,1219
2300,562,570,A형,S2,114
2301,563,573,A형,S1,388
2302,563,576,B형,S3,570
2303,563,575,D형,S1,1172
2304,563,576,C형,S1,1925
2305,563,571,A형,S1,299
2306,563,574,C형,S3,103
2307,564,579,C형,S1,1307
2308,564,575,A형,S1,1481
2309,564,584,A형,S3,1769
2310,565,577,A형,S2,978
2311,565,581,B형,S1,1560
2312,565,583,B형,S1,1428
2313,565,572,A형,S1,105
2314,566,573,D형,S1,698
2315,566,579,C형,S3,1440
2316,566,575,B형,S2,771
2317,566,578,D형,S3,1194
2318,567,580,C형,S3,1057
2319,568,579,D형,S3,1316
2320,568,581,C형,S1,1823
2321,568,585,B형,S1,1734
2322,568,578,C형,S2,690
2323,569,579,C형,S2,929
2324,570,586,C형,S3,217
2325,570,586,D형,S3,1614
2326,571,578,A형,S1,124
2327,571,579,B형,S2,923
2328,571,591,A형,S1,1769
2329,573,586,D형,S2,1860
2330,573,582,D형,S1,661
2331,574,594,B형,S3,1916
2332,574,587,B형,S2,283
2333,574,593,A형,S1,1451
2334,574,590,D형,S1,1213
2335,574,590,C형,S1,1621
2336,574,590,D형,S2,1697
2337,576,587,B형,S3,901
2338,576,594,B형,S3,1219
2339,576,589,C형,S2,1491
2340,576,588,D형,S1,345
2341,576,591,C형,S3,1244
2342,577,587,A형,S3,841
2343,577,586,B형,S1,764
2344,577,587,D형,S2,569
2345,577,591,B형,S2,959
2346,577,589,C형,S2,82
2347,577,597,B형,S2,1240
2348,577,589,C형,S1,1933
2349,577,589,A형,S1,980
2350,578,590,A형,S1,945
2351,578,588,A형,S2,949
2352,578,589,B형,S1,312
2353,578,587,B형,S1,1103
2354,578,592,D형,S1,1775
2355,578,597,D형,S1,1760
2356,578,594,A형,S1,1971
2357,579,589,C형,S1,376
2358,579,590,B형,S1,1641
2359,579,586,C형,S1,1029
2360,579,590,B형,S2,544
2361,579,593,C형,S1,1534
2362,579,586,A형,S2,421
2363,580,589,B형,S2,950
2364,580,593,A형,S1,1073
2365,580,593,A형,S1,1132
2366,580,593,A형,S1,1187
2367,581,592,B형,S1,235
2368,581,597,B형,S2,1762
2369,581,588,B형,S1,422
2370,581,599,C형,S1,1936
2371,581,596,C형,S2,1920
2372,581,594,D형,S1,1825
2373,582,597,C형,S3,629
2374,582,591,A형,S1,717
2375,582,597,B형,S1,1568
2376,582,595,B형,S2,1191
2377,582,595,A형,S1,1964
2378,583,592,A형,S3,291
2379,583,599,A형,S3,1205
2380,583,597,B형,S3,1061
2381,584,601,A형,S3,1869
2382,584,591,B형,S1,188
2383,584,593,B형,S1,890
2384,584,596,A형,S1,267
2385,584,602,A형,S1,1528
2386,584,595,D형,S1,287
2387,585,597,B형,S2,1950
2388,585,597,A형,S2,637
2389,585,596,B형,S2,905
2390,585,594,C형,S3,653
2391,585,594,A형,S2,707
2392,585,602,B형,S3,1424
2393,585,594,A형,S1,764
2394,586,598,B형,S1,198
2395,586,599,C형,S1,343
2396,586,600,A형,S3,266
2397,586,601,A형,S1,1971
2398,586,603,A형,S1,1329
2399,587,597,B형,S1,1883
2400,587,600,A형,S1,1361
2401,587,604,B형,S3,1398
2402,587,599,C형,S1,1435
2403,588,601,C형,S3,1778
2404,588,599,C형,S3,1454
2405,588,596,A형,S2,940
2406,588,608,B형,S3,1342
2407,589,601,A형,S1,818
2408,589,599,B형,S1,1127
2409,589,597,A형,S1,321
2410,589,605,A형,S1,1495
2411,589,604,D형,S3,110
2412,589,602,D형,S1,208
2413,589,599,A형,S2,529
2414,589,596,C형,S1,463
2415,590,608,A형,S2,1532
2416,590,605,A형,S1,1495
2417,591,599,D형,S2,501
2418,591,604,D형,S1,425
2419,591,602,B형,S1,724
2420,591,605,C형,S1,1084
2421,591,605,B형,S1,1442
2422,592,601,C형,S3,557
2423,592,609,A형,S3,1408
2424,592,599,A형,S1,890
2425,593,606,A형,S3,201
2426,593,608,B형,S2,1676
2427,593,607,B형,S1,687
2428,593,608,D형,S1,1338
2429,594,608,A형,S3,600
2430,594,601,C형,S1,918
2431,594,610,D형,S3,1319
2432,594,608,C형,S2,583
2433,594,607,A형,S3,200
2434,595,611,A형,S2,1619
2435,595,608,A형,S1,213
2436,595,607,A형,S2,1331
2437,595,608,C형,S1,1217
2438,595,607,A형,S1,907
2439,595,604,B형,S3,377
2440,596,614,A형,S3,1745
2441,596,608,C형,S3,806
2442,596,606,A형,S2,1400
2443,596,610,C형,S2,1695
2444,596,611,B형,S1,1962
2445,596,607,A형,S3,1599
2446,596,611,C형,S2,1345
2447,596,614,A형,S2,1947
2448,597,614,B형,S2,1804
2449,597,610,B형,S3,113
2450,597,606,A형,S1,1123
2451,598,609,B형,S1,661
2452,598,615,C형,S3,1434
2453,598,607,D형,S1,294
2454,599,610,C형,S1,1692
2455,599,608,B형,S1,1939
2456,599,607,D형,S1,226
2457,600,619,A형,S1,1518
2458,600,612,D형,S3,974
2459,600,610,A형,S2,1982
2460,600,611,D형,S2,1230
2461,601,618,C형,S1,1901
2462,601,608,B형,S1,162
2463,601,615,C형,S1,1229
2464,601,619,D형,S1,1588
2465,601,609,A형,S1,158
2466,601,613,B형,S1,1445
2467,602,616,A형,S1,1693
2468,602,614,C형,S2,1875
2469,602,610,A형,S1,1109
2470,602,613,C형,S3,775
2471,602,615,A형,S1,1696
2472,602,612,B형,S1,964
2473,602,615,D형,S1,676
2474,603,621,A형,S3,1828
2475,603,620,D형,S1,1570
2476,603,613,B형,S3,852
2477,603,611,A형,S2,132
2478,604,614,D형,S1,1676
2479,604,612,A형,S1,482
2480,604,611,B형,S1,871
2481,604,611,D형,S1,138
2482,604,614,D형,S2,708
2483,604,621,B형,S1,1815
2484,605,620,A형,S3,590
2485,605,613,B형,S1,186
2486,605,618,A형,S2,466
2487,605,614,A형,S1,394
2488,605,619,A형,S3,891
2489,605,619,A형,S1,351
2490,606,621,A형,S3,365
2491,606,618,C형,S1,551
2492,606,616,A형,S1,1664
2493,606,614,B형,S1,597
2494,606,621,B형,S1,1950
2495,606,623,C형,S1,1509
2496,606,617,B형,S3,240
2497,607,623,B형,S3,783
2498,607,616,C형,S1,156
2499,607,618,B형,S2,403
2500,608,621,D형,S1,57
2501,608,615,B형,S1,755
2502,608,622,D형,S2,1867
2503,608,621,D형,S2,1952
2504,608,623,C형,S3,193
2505,609,623,A형,S3,674
2506,609,621,B형,S1,1376
2507,609,625,A형,S2,1511
2508,609,627,C형,S3,642
2509,610,617,B형,S2,1002
2510,611,623,C형,S2,436
2511,611,624,A형,S2,1083
2512,611,623,A형,S2,530
2513,612,621,B형,S1,387
2514,613,632,C형,S2,1394
2515,613,621,A형,S3,347
2516,613,627,A형,S1,85
2517,613,620,A형,S1,965
2518,613,623,A형,S1,1736
2519,614,630,A형,S3,764
2520,614,623,A형,S1,1157
2521,614,627,A형,S1,416
2522,614,628,A형,S2,509
2523,614,621,A형,S1,374
2524,614,630,A형,S3,456
2525,615,627,B형,S2,1233
2526,615,634,C형,S1,1326
2527,615,623,C형,S1,675
2528,615,628,B형,S1,1277
2529,616,628,B형,S1,807
2530,616,630,A형,S1,670
2531,616,627,A형,S1,367
2532,616,629,A형,S3,701
2533,616,626,D형,S3,672
2534,616,629,C형,S2,953
2535,617,635,B형,S2,1688
2536,617,637,B형,S3,1825
2537,617,627,C형,S3,513
2538,618,629,C형,S1,1099
2539,618,629,A형,S3,283
2540,618,634,C형,S1,1688
2541,618,628,B형,S1,704
2542,618,633,A형,S2,1299
2543,618,633,A형,S1,1805
2544,618,628,A형,S3,1146
2545,619,635,B형,S3,1823
2546,619,626,D형,S1,1004
2547,620,633,C형,S2,1893
2548,620,640,A형,S3,1377
2549,621,636,A형,S2,1273
2550,621,633,A형,S2,1008
2551,621,638,A형,S2,1951
2552,621,632,A형,S2,1465
2553,621,633,C형,S2,1180
2554,622,633,A형,S2,405
2555,622,644,B형,S3,1676
2556,623,631,A형,S1,678
2557,623,634,D형,S1,229
2558,623,642,B형,S1,1752
2559,623,633,A형,S1,1388
2560,623,632,C형,S1,820
2561,624,632,A형,S3,1097
2562,624,637,B형,S1,1693
2563,624,631,A형,S2,591
2564,624,638,B형,S1,1879
2565,624,637,A형,S3,271
2566,625,639,A형,S1,1178
2567,625,639,A형,S1,1449
2568,625,637,D형,S1,248
2569,626,637,A형,S1,605
2570,626,646,A형,S1,1526
2571,626,639,B형,S1,1241
2572,626,638,A형,S1,1348
2573,627,640,A형,S1,1351
2574,627,638,B형,S3,617
2575,627,639,B형,S1,104
2576,627,646,B형,S1,1732
2577,627,634,B형,S2,287
2578,628,638,C형,S1,991
2579,628,647,C형,S2,1753
2580,629,637,A형,S1,161
2581,629,646,A형,S1,1444
2582,629,638,B형,S2,182
2583,629,639,B형,S1,277
2584,629,642,C형,S3,495
2585,630,644,A형,S1,753
2586,630,648,B형,S1,1239
2587,630,641,A형,S1,749
2588,630,645,A형,S1,1639
2589,631,642,D형,S1,202
2590,631,643,A형,S2,243
2591,631,645,C형,S1,509
2592,632,648,D형,S3,93
2593,632,639,D형,S1,555
2594,632,650,A형,S3,1263
2595,632,642,A형,S1,1364
2596,632,646,A형,S1,848
2597,632,644,A형,S3,667
2598,632,641,D형,S2,911
2599,632,647,B형,S3,1142
2600,633,648,A형,S2,1650
2601,633,647,A형,S1,343
2602,634,651,C형,S2,1842
2603,634,647,B형,S2,803
2604,634,653,A형,S1,1936
2605,634,647,B형,S1,651
2606,634,650,A형,S3,1569
2607,635,649,A형,S2,954
2608,636,652,A형,S3,56
2609,636,643,D형,S1,118
2610,636,652,B형,S3,343
2611,637,654,B형,S1,1211
2612,637,646,A형,S1,1195
2613,637,651,B형,S1,371
2614,637,651,B형,S1,1912
2615,637,649,C형,S1,692
2616,637,646,D형,S3,208
2617,637,649,A형,S3,1144
2618,638,645,A형,S1,1054
2619,638,649,B형,S2,273
2620,638,650,A형,S3,823
2621,639,654,C형,S1,1287
2622,639,652,B형,S2,843
2623,640,652,B형,S1,759
2624,640,648,B형,S1,573
2625,640,651,B형,S1,821
2626,640,649,B형,S3,577
2627,640,651,A형,S1,424
2628,640,648,C형,S1,514
2629,641,654,A형,S3,281
2630,641,654,D형,S1,251
2631,641,650,A형,S2,611
2632,642,656,A형,S2,1130
2633,642,649,B형,S1,204
2634,642,654,D형,S3,919
2635,643,658,B형,S1,1339
2636,643,660,B형,S1,1440
2637,643,651,B형,S1,966
2638,643,657,A형,S3,1297
2639,643,650,A형,S1,1140
2640,643,662,D형,S3,1907
2641,644,657,D형,S1,1705
2642,644,659,A형,S3,712
2643,645,658,D형,S1,151
2644,645,663,A형,S3,1770
2645,645,659,C형,S3,50
2646,645,658,A형,S2,800
2647,645,653,B형,S1,518
2648,645,665,B형,S3,1338
2649,645,659,B형,S3,88
2650,646,659,D형,S1,1619
2651,646,657,B형,S3,1254
2652,646,655,A형,S1,823
2653,646,659,A형,S1,50
2654,646,660,C형,S1,920
2655,647,661,A형,S2,1130
2656,647,662,A형,S1,1280
2657,647,655,A형,S1,799
2658,648,657,D형,S1,266
2659,648,656,B형,S3,405
2660,648,656,A형,S1,1086
2661,648,659,C형,S2,508
2662,648,658,B형,S1,235
2663,648,655,B형,S2,790
2664,649,659,D형,S1,488
2665,649,658,C형,S1,819
2666,649,666,B형,S1,1264
2667,649,660,D형,S2,373
2668,649,663,B형,S1,1945
2669,649,661,B형,S2,304
2670,649,664,D형,S1,1998
2671,650,665,D형,S3,760
2672,650,664,C형,S1,558
2673,650,663,B형,S1,1431
2674,650,661,B형,S2,335
2675,650,664,A형,S1,1265
2676,651,664,A형,S1,1061
2677,651,668,C형,S2,1674
2678,652,659,B형,S2,910
2679,652,662,D형,S3,505
2680,652,659,C형,S1,789
2681,652,662,B형,S2,277
2682,653,672,C형,S1,1548
2683,653,667,B형,S3,328
2684,653,668,C형,S2,1433
2685,653,661,B형,S3,795
2686,654,663,B형,S1,1145
2687,654,662,C형,S1,840
2688,654,666,A형,S2,1261
2689,654,673,D형,S1,1530
2690,654,664,D형,S3,1184
2691,655,664,C형,S2,1095
2692,655,667,B형,S2,1369
2693,655,667,B형,S1,938
2694,655,674,B형,S2,1859
2695,655,663,B형,S2,241
2696,656,669,A형,S1,1896
2697,657,668,C형,S1,523
2698,657,668,D형,S3,1960
2699,658,670,B형,S1,1213
2700,658,674,D형,S1,1726
2701,658,669,A형,S1,116
2702,659,667,D형,S2,254
2703,659,666,D형,S1,299
2704,659,667,C형,S1,930
2705,659,668,D형,S2,97
2706,659,677,C형,S3,1574
2707,660,675,C형,S2,1790
2708,660,674,B형,S3,623
2709,661,672,A형,S1,588
2710,661,678,A형,S1,1233
2711,661,677,C형,S1,1742
2712,661,668,A형,S1,157
2713,661,669,C형,S1,1051
2714,661,670,A형,S2,447
2715,662,669,C형,S1,1018
2716,662,673,D형,S1,830
2717,663,673,B형,S1,819
2718,663,676,A형,S3,186
2719,663,677,C형,S1,1797
2720,664,676,B형,S2,877
2721,664,678,D형,S1,1809
2722,664,674,A형,S3,498
2723,665,678,A형,S1,1698
2724,665,682,D형,S1,1730
2725,665,677,C형,S2,1561
2726,666,674,D형,S1,671
2727,666,681,B형,S1,1361
2728,666,674,C형,S1,792
2729,666,679,D형,S1,1938
2730,666,682,C형,S2,1613
2731,666,679,A형,S2,854
2732,667,679,A형,S2,1141
2733,667,682,A형,S2,1845
2734,667,678,A형,S1,147
2735,667,679,A형,S1,456
2736,667,677,B형,S1,474
2737,667,675,B형,S3,93
2738,667,682,D형,S1,1241
2739,668,688,B형,S1,1382
2740,668,682,A형,S1,438
2741,668,682,D형,S1,1501
2742,668,677,D형,S2,534
2743,668,680,D형,S2,1769
2744,668,680,A형,S2,1264
2745,668,677,B형,S2,973
2746,668,677,B형,S1,1014
2747,668,679,B형,S1,404
2748,669,682,A형,S1,574
2749,669,676,D형,S1,688
2750,669,678,B형,S2,1140
2751,670,678,A형,S2,979
2752,670,686,A형,S1,1285
2753,670,681,C형,S2,1591
2754,671,679,A형,S1,126
2755,671,689,C형,S2,1664
2756,671,682,A형,S2,584
2757,671,679,B형,S1,272
2758,671,680,A형,S2,650
2759,672,687,A형,S1,1545
2760,672,687,D형,S1,1763
2761,672,685,A형,S2,1526
2762,672,681,C형,S1,150
2763,672,690,D형,S3,249
2764,672,687,A형,S3,726
2765,673,683,A형,S3,70
