time_idx,machine_id,shift,diameter_mm,is_anomaly
1818,M02,야간,10.1452,0
1819,M02,야간,9.9218,0
1820,M01,야간,9.3677,0
1821,M02,야간,10.2308,0
1822,M01,야간,10.3665,0
1823,M01,야간,10.1934,0
1824,M01,야간,9.7361,0
1825,M01,야간,10.2021,0
1826,M03,야간,10.2582,0
1827,M03,야간,10.4676,0
1828,M02,야간,9.7372,0
1829,M03,야간,9.9321,0
1830,M02,야간,10.2242,0
1831,M03,야간,10.0172,0
1832,M01,야간,9.6648,0
1833,M01,야간,10.1244,0
1834,M03,야간,10.1736,0
1835,M01,야간,10.0264,0
1836,M03,야간,10.0659,0
1837,M02,야간,9.9224,0
1838,M02,야간,10.4435,0
1839,M02,야간,9.7298,0
1840,M03,야간,9.8238,0
1841,M01,야간,10.0033,0
1842,M03,야간,10.2637,0
1843,M03,야간,9.5508,0
1844,M03,야간,9.6069,0
1845,M03,야간,9.3887,0
1846,M03,야간,10.0098,0
1847,M02,야간,9.6645,0
1848,M02,야간,9.8846,0
1849,M02,야간,10.1984,0
1850,M03,야간,9.8075,0
1851,M02,야간,10.0694,0
1852,M02,야간,9.9102,0
1853,M01,야간,10.2016,0
1854,M01,야간,10.1425,0
1855,M01,야간,9.7924,0
1856,M02,야간,9.9494,0
1857,M02,야간,10.3131,0
1858,M03,야간,10.118,0
1859,M02,야간,9.5809,0
1860,M01,야간,10.1967,0
1861,M02,야간,9.6746,0
1862,M01,야간,10.4238,0
1863,M03,야간,10.3072,0
1864,M03,야간,10.087,0
1865,M01,야간,10.0472,0
1866,M01,야간,9.9373,0
1867,M01,야간,10.2036,0
1868,M02,야간,9.8888,0
1869,M01,야간,10.0707,0
1870,M03,야간,10.2616,0
1871,M01,야간,9.8315,0
1872,M02,야간,9.8151,0
1873,M02,야간,9.6417,0
1874,M01,야간,9.6807,0
1875,M03,야간,9.4515,0
1876,M01,야간,10.2189,0
1877,M03,야간,10.5427,0
1878,M03,야간,10.4276,0
1879,M02,야간,9.5122,0
1880,M03,야간,10.2175,0
1881,M02,야간,10.4266,0
1882,M01,야간,9.863,0
1883,M01,야간,10.0304,0
1884,M03,야간,9.3976,0
1885,M02,야간,10.08,0
1886,M03,야간,9.6809,0
1887,M01,야간,10.0599,0
1888,M03,야간,9.5316,0
1889,M03,야간,10.1629,0
1890,M01,야간,10.3074,0
1891,M02,야간,9.765,0
1892,M03,야간,9.6589,0
1893,M01,야간,9.3532,0
1894,M01,야간,9.9201,0
1895,M01,야간,9.8255,0
1896,M02,야간,9.5347,0
1897,M01,야간,10.1359,0
1898,M02,야간,9.865,0
1899,M03,야간,9.6773,0
1900,M01,야간,9.8336,0
1901,M01,야간,10.3214,0
1902,M02,야간,10.1809,0
1903,M01,야간,9.961,0
1904,M01,야간,10.1857,0
1905,M01,야간,9.6517,0
1906,M01,야간,10.0097,0
1907,M03,야간,10.0442,0
1908,M01,야간,9.859,0
1909,M02,야간,10.1306,0
1910,M03,야간,9.7659,0
1911,M02,야간,10.1529,0
1912,M02,야간,10.1656,0
1913,M02,야간,9.1249,0
1914,M03,야간,10.3571,0
1915,M01,야간,9.0857,0
1916,M01,야간,9.8152,0
1917,M03,야간,10.3076,0
1918,M01,야간,9.9048,0
1919,M01,야간,9.5601,0
1920,M01,주간,9.6719,0
1921,M01,주간,10.3081,0
1922,M01,주간,9.4235,0
1923,M02,주간,10.3387,0
1924,M02,주간,9.9835,0
1925,M01,주간,9.6423,0
1926,M03,주간,9.8251,0
1927,M01,주간,9.6948,0
1928,M03,주간,10.2599,0
1929,M03,주간,10.2197,0
1930,M02,주간,9.4843,0
1931,M02,주간,9.8789,0
1932,M01,주간,9.741,0
1933,M01,주간,10.3881,0
1934,M03,주간,9.595,0
1935,M02,주간,10.4813,0
1936,M01,주간,9.99,0
1937,M03,주간,9.6514,0
1938,M03,주간,9.7968,0
1939,M01,주간,9.7595,0
1940,M01,주간,9.6176,0
1941,M01,주간,10.0284,0
1942,M01,주간,9.6316,0
1943,M02,주간,9.3459,0
1944,M01,주간,9.8861,0
1945,M02,주간,9.4591,0
1946,M01,주간,9.7744,0
1947,M03,주간,9.7273,0
1948,M03,주간,9.7386,0
1949,M02,주간,10.6003,0
1950,M02,주간,10.0169,0
1951,M01,주간,10.0736,0
1952,M01,주간,9.4671,0
1953,M02,주간,9.8038,0
1954,M01,주간,10.0646,0
1955,M02,주간,9.6926,0
1956,M02,주간,10.2724,0
1957,M01,주간,9.6392,0
1958,M02,주간,9.9141,0
1959,M02,주간,9.8242,0
1960,M03,주간,10.0493,0
1961,M01,주간,9.8079,0
1962,M02,주간,9.9187,0
1963,M03,주간,9.9292,0
1964,M01,주간,9.7797,0
1965,M03,주간,10.1455,0
1966,M03,주간,10.0715,0
1967,M02,주간,9.9734,0
1968,M03,주간,9.8709,0
1969,M03,주간,10.239,0
1970,M01,주간,9.9292,0
1971,M03,주간,9.908,0
1972,M01,주간,10.0314,0
1973,M01,주간,10.509,0
1974,M01,주간,9.5979,0
1975,M02,주간,10.231,0
1976,M03,주간,9.432,0
1977,M02,주간,10.0652,0
1978,M02,주간,10.4725,0
1979,M01,주간,10.1466,0
1980,M02,주간,10.0512,0
1981,M02,주간,9.8319,0
1982,M02,주간,10.0093,0
1983,M01,주간,9.9244,0
1984,M01,주간,9.7642,0
1985,M03,주간,9.913,0
1986,M02,주간,10.0595,0
1987,M02,주간,9.7698,0
1988,M01,주간,9.7581,0
1989,M03,주간,9.5919,0
1990,M02,주간,10.1172,0
1991,M02,주간,10.1636,0
1992,M03,주간,10.0695,0
1993,M01,주간,10.2896,0
1994,M02,주간,10.0264,0
1995,M03,주간,10.1176,0
1996,M02,주간,10.0912,0
1997,M01,주간,9.9725,0
1998,M01,주간,9.8408,0
1999,M01,주간,10.6642,0
2000,M02,주간,9.4577,1
2001,M02,주간,9.2009,1
2002,M01,주간,10.5208,1
2003,M03,주간,10.3022,1
2004,M01,주간,8.3143,1
2005,M02,주간,11.3472,1
2006,M03,주간,9.887,1
2007,M01,주간,8.6669,1
2008,M01,주간,11.4265,1
2009,M01,주간,10.7508,1
2010,M02,주간,8.4825,1
2011,M01,주간,12.1326,1
2012,M03,주간,10.7906,1
2013,M01,주간,9.9878,1
2014,M03,주간,11.9083,1
2015,M02,주간,10.1912,1
2016,M01,주간,9.9663,1
2017,M01,주간,9.2076,1
2018,M01,주간,10.6982,1
2019,M01,주간,10.5719,1
2020,M01,주간,10.0176,1
2021,M02,주간,9.052,1
2022,M01,주간,10.1559,1
2023,M03,주간,9.9162,1
2024,M01,주간,8.3998,1
2025,M01,주간,8.2338,1
2026,M01,주간,10.6782,1
2027,M01,주간,6.8777,1
2028,M03,주간,10.2465,1
2029,M01,주간,9.4263,1
2030,M01,주간,11.5699,1
2031,M03,주간,9.4078,1
2032,M02,주간,10.7914,1
2033,M01,주간,9.5237,1
2034,M03,주간,10.1365,1
2035,M01,주간,10.8842,1
2036,M01,주간,9.4449,1
2037,M02,주간,11.1959,1
2038,M03,주간,8.8076,1
2039,M01,주간,10.3535,1
2040,M03,주간,11.1072,1
2041,M01,주간,10.792,1
2042,M03,주간,12.2997,1
2043,M01,주간,9.0839,1
2044,M02,주간,8.345,1
2045,M02,주간,8.8068,1
2046,M01,주간,10.7925,1
2047,M02,주간,10.5975,1
2048,M03,주간,10.1227,1
2049,M02,주간,8.6525,1
2050,M02,주간,10.9202,1
2051,M03,주간,8.5304,1
2052,M03,주간,11.3907,1
2053,M01,주간,13.4289,1
2054,M03,주간,10.4397,1
2055,M03,주간,10.6997,1
2056,M03,주간,9.4086,1
2057,M03,주간,7.8277,1
2058,M03,주간,9.2767,1
2059,M03,주간,8.6885,1
2060,M01,주간,8.2636,1
2061,M03,주간,12.0668,1
2062,M01,주간,10.3274,1
2063,M02,주간,10.4556,1
2064,M03,주간,9.6292,1
2065,M01,주간,9.7926,1
2066,M03,주간,11.1575,1
2067,M02,주간,9.9612,1
2068,M01,주간,10.6368,1
2069,M01,주간,9.7648,1
2070,M02,주간,9.5894,1
2071,M02,주간,8.3117,1
2072,M02,주간,7.6267,1
2073,M01,주간,9.6861,1
2074,M01,주간,10.0678,1
2075,M01,주간,8.4566,1
2076,M01,주간,9.9586,1
2077,M03,주간,10.0645,1
2078,M01,주간,7.4128,1
2079,M03,주간,8.9019,1
2080,M01,오후,10.4887,1
2081,M02,오후,10.4645,1
2082,M03,오후,8.6156,1
2083,M02,오후,10.1901,1
2084,M01,오후,11.2269,1
2085,M02,오후,10.9325,1
2086,M01,오후,9.8857,1
2087,M03,오후,9.4384,1
2088,M03,오후,9.2448,1
2089,M02,오후,10.5614,1
2090,M02,오후,10.2341,1
2091,M02,오후,10.7553,1
2092,M03,오후,10.1582,1
2093,M02,오후,10.9825,1
2094,M03,오후,10.1135,1
2095,M02,오후,10.9416,1
2096,M01,오후,11.045,1
2097,M03,오후,9.0346,1
2098,M02,오후,7.8302,1
2099,M03,오후,11.8522,1
2100,M02,오후,10.308,1
2101,M02,오후,7.9426,1
2102,M02,오후,9.1434,1
2103,M02,오후,10.9262,1
2104,M03,오후,9.6644,1
2105,M02,오후,9.3855,1
2106,M03,오후,11.6811,1
2107,M02,오후,8.7433,1
2108,M01,오후,9.0422,1
2109,M03,오후,10.2537,1
2110,M02,오후,10.4685,1
2111,M03,오후,10.5956,1
2112,M02,오후,11.0935,1
2113,M02,오후,10.2383,1
2114,M03,오후,10.5873,1
2115,M02,오후,9.6889,1
2116,M03,오후,10.0752,1
2117,M02,오후,10.129,1
2118,M01,오후,10.2581,1
2119,M01,오후,10.927,1
2120,M03,오후,10.6662,1
2121,M02,오후,10.0531,1
2122,M02,오후,9.029,1
2123,M03,오후,10.0812,1
2124,M02,오후,9.9664,1
2125,M02,오후,10.2318,1
2126,M03,오후,12.6478,1
2127,M01,오후,9.3715,1
2128,M01,오후,10.5067,1
2129,M03,오후,11.2822,1
2130,M01,오후,10.1176,1
2131,M03,오후,12.8054,1
2132,M01,오후,9.5464,1
2133,M01,오후,10.3889,1
2134,M03,오후,9.0414,1
2135,M02,오후,9.5782,1
2136,M03,오후,10.2987,1
2137,M02,오후,11.0156,1
2138,M01,오후,10.3829,1
2139,M03,오후,11.5109,1
2140,M01,오후,9.886,1
2141,M01,오후,9.6014,1
2142,M03,오후,13.2448,1
2143,M01,오후,10.4731,1
2144,M02,오후,9.1366,1
2145,M02,오후,9.1669,1
2146,M03,오후,8.8688,1
2147,M01,오후,11.1239,1
2148,M01,오후,9.5627,1
2149,M02,오후,10.1528,1
2150,M02,오후,9.9238,1
2151,M03,오후,10.8778,1
2152,M02,오후,8.9839,1
2153,M01,오후,8.7093,1
2154,M03,오후,10.2692,1
2155,M02,오후,10.7212,1
2156,M03,오후,10.399,1
2157,M03,오후,9.0287,1
2158,M01,오후,10.813,1
2159,M02,오후,9.1074,1
2160,M02,오후,9.3742,1
2161,M02,오후,8.8673,1
2162,M01,오후,11.5614,1
2163,M02,오후,10.7601,1
2164,M02,오후,10.726,1
2165,M01,오후,11.4967,1
2166,M01,오후,13.3752,1
2167,M01,오후,7.9489,1
2168,M03,오후,9.1139,1
2169,M03,오후,9.2606,1
2170,M02,오후,8.979,1
2171,M02,오후,8.7069,1
2172,M01,오후,9.6404,1
2173,M01,오후,8.5401,1
2174,M03,오후,10.4021,1
2175,M01,오후,10.062,1
2176,M01,오후,10.5772,1
2177,M03,오후,10.6093,1
2178,M02,오후,10.7236,1
2179,M01,오후,9.5519,1
2180,M02,오후,12.5454,1
2181,M03,오후,10.2813,1
2182,M02,오후,7.765,1
2183,M02,오후,8.7971,1
2184,M02,오후,7.9114,1
2185,M02,오후,10.0208,1
2186,M03,오후,9.8538,1
2187,M01,오후,9.4379,1
2188,M01,오후,12.4131,1
2189,M01,오후,10.6588,1
2190,M02,오후,10.8713,1
2191,M02,오후,8.8827,1
2192,M02,오후,8.801,1
2193,M03,오후,10.0442,1
2194,M02,오후,10.2076,1
2195,M01,오후,7.7724,1
2196,M02,오후,9.7836,1
2197,M02,오후,10.0169,1
2198,M02,오후,9.7418,1
2199,M02,오후,9.0239,1
2200,M03,오후,9.3526,1
2201,M01,오후,9.7878,1
2202,M01,오후,10.109,1
2203,M02,오후,10.7257,1
2204,M01,오후,11.297,1
2205,M01,오후,9.6468,1
2206,M02,오후,9.4526,1
2207,M02,오후,10.5252,1
2208,M02,오후,10.733,1
2209,M01,오후,9.479,1
2210,M03,오후,10.9485,1
2211,M02,오후,11.1755,1
2212,M01,오후,11.55,1
2213,M01,오후,12.134,1
2214,M01,오후,8.9603,1
2215,M02,오후,10.0167,1
2216,M02,오후,10.0135,1
2217,M02,오후,9.8823,1
2218,M02,오후,9.2209,1
2219,M03,오후,8.2173,1
2220,M03,오후,10.1112,1
2221,M02,오후,9.078,1
2222,M03,오후,10.1032,1
2223,M03,오후,9.0471,1
2224,M03,오후,8.6804,1
2225,M01,오후,10.2812,1
2226,M02,오후,10.1811,1
2227,M02,오후,10.6951,1
2228,M01,오후,12.623,1
2229,M01,오후,10.3327,1
2230,M02,오후,10.5821,1
2231,M02,오후,8.7069,1
2232,M03,오후,8.4557,1
2233,M03,오후,11.8994,1
2234,M01,오후,8.8918,1
2235,M03,오후,8.7473,1
2236,M02,오후,9.9531,1
2237,M02,오후,9.8918,1
2238,M03,오후,8.917,1
2239,M02,오후,9.634,1
2240,M01,야간,11.4753,1
2241,M01,야간,9.0328,1
2242,M02,야간,8.3276,1
2243,M01,야간,11.1311,1
2244,M01,야간,10.5908,1
2245,M03,야간,9.2554,1
2246,M01,야간,8.1014,1
2247,M01,야간,9.1065,1
2248,M02,야간,9.9344,1
2249,M01,야간,11.3988,1
2250,M01,야간,8.7561,1
2251,M03,야간,9.8986,1
2252,M02,야간,10.8102,1
2253,M03,야간,7.1425,1
2254,M02,야간,11.2405,1
2255,M02,야간,8.5811,1
2256,M01,야간,10.3984,1
2257,M02,야간,10.296,1
2258,M01,야간,11.3015,1
2259,M03,야간,10.6611,1
2260,M01,야간,7.1473,1
2261,M01,야간,9.0583,1
2262,M02,야간,10.1658,1
2263,M02,야간,9.766,1
2264,M01,야간,10.5731,1
2265,M02,야간,10.9472,1
2266,M01,야간,10.7301,1
2267,M03,야간,9.7429,1
2268,M02,야간,7.7844,1
2269,M03,야간,9.4534,1
2270,M03,야간,10.4996,1
2271,M02,야간,8.6915,1
2272,M03,야간,10.7575,1
2273,M01,야간,11.0901,1
2274,M03,야간,10.1522,1
2275,M02,야간,6.3235,1
2276,M03,야간,8.4663,1
2277,M01,야간,12.2634,1
2278,M01,야간,9.3442,1
2279,M03,야간,7.619,1
2280,M02,야간,11.4823,1
2281,M01,야간,10.016,1
2282,M02,야간,11.3259,1
2283,M01,야간,10.3324,1
2284,M02,야간,10.5503,1
2285,M03,야간,10.4356,1
2286,M03,야간,10.837,1
2287,M02,야간,12.7329,1
2288,M02,야간,11.1652,1
2289,M03,야간,8.1036,1
2290,M01,야간,10.536,1
2291,M01,야간,11.3698,1
2292,M01,야간,11.4432,1
2293,M03,야간,9.4881,1
2294,M02,야간,11.3979,1
2295,M01,야간,11.1133,1
2296,M01,야간,13.087,1
2297,M01,야간,9.1,1
2298,M03,야간,9.3911,1
2299,M02,야간,9.6327,1
2300,M01,야간,9.4117,1
2301,M01,야간,8.932,1
2302,M02,야간,6.6848,1
2303,M02,야간,9.4784,1
2304,M03,야간,10.4432,1
2305,M01,야간,9.4081,1
2306,M01,야간,12.3225,1
2307,M01,야간,10.0161,1
2308,M02,야간,11.5492,1
2309,M03,야간,10.3137,1
2310,M02,야간,10.9917,1
2311,M01,야간,10.3351,1
2312,M02,야간,11.6425,1
2313,M02,야간,10.0671,1
2314,M01,야간,10.5953,1
2315,M03,야간,10.4396,1
2316,M02,야간,9.6541,1
2317,M01,야간,10.486,1
2318,M02,야간,12.6813,1
2319,M03,야간,9.6755,1
2320,M03,야간,10.5034,1
2321,M01,야간,11.5093,1
2322,M03,야간,11.3683,1
2323,M02,야간,10.0141,1
2324,M02,야간,7.1399,1
2325,M01,야간,10.62,1
2326,M03,야간,7.3366,1
2327,M03,야간,11.7639,1
2328,M01,야간,10.2034,1
2329,M02,야간,11.1996,1
2330,M03,야간,8.9175,1
2331,M02,야간,8.137,1
2332,M01,야간,10.3129,1
2333,M03,야간,9.9597,1
2334,M01,야간,9.4102,1
2335,M02,야간,10.1016,1
2336,M02,야간,13.3209,1
2337,M03,야간,11.0014,1
2338,M02,야간,11.2594,1
2339,M03,야간,11.0127,1
2340,M03,야간,11.7754,1
2341,M03,야간,9.7719,1
2342,M03,야간,7.5343,1
2343,M03,야간,9.7737,1
2344,M03,야간,10.9741,1
2345,M03,야간,8.8362,1
2346,M02,야간,9.7884,1
2347,M01,야간,9.1699,1
2348,M01,야간,11.8024,1
2349,M03,야간,10.8993,1
2350,M01,야간,10.7818,1
2351,M03,야간,10.7459,1
2352,M03,야간,9.9553,1
2353,M02,야간,10.2371,1
2354,M03,야간,8.5778,1
2355,M01,야간,7.3763,1
2356,M02,야간,10.1801,1
2357,M03,야간,10.3888,1
2358,M03,야간,11.4511,1
2359,M01,야간,11.8856,1
2360,M03,야간,11.884,1
2361,M02,야간,8.8024,1
2362,M03,야간,9.5773,1
2363,M02,야간,10.5764,1
2364,M02,야간,13.0383,1
2365,M01,야간,11.7761,1
2366,M02,야간,11.3433,1
2367,M03,야간,9.5347,1
2368,M03,야간,8.9402,1
2369,M01,야간,10.9467,1
2370,M01,야간,8.6792,1
2371,M03,야간,9.7139,1
2372,M02,야간,9.8623,1
2373,M03,야간,11.9115,1
2374,M01,야간,9.5744,1
2375,M02,야간,7.0729,1
2376,M01,야간,10.6053,1
2377,M03,야간,9.1612,1
2378,M03,야간,10.0512,1
2379,M01,야간,9.896,1
2380,M01,야간,9.6716,1
2381,M03,야간,10.9484,1
2382,M01,야간,8.1606,1
2383,M03,야간,9.3796,1
2384,M03,야간,10.8208,1
2385,M01,야간,9.2631,1
2386,M01,야간,8.0694,1
2387,M03,야간,10.8023,1
2388,M01,야간,11.3477,1
2389,M02,야간,9.946,1
2390,M01,야간,7.647,1
2391,M02,야간,10.8472,1
2392,M02,야간,8.0081,1
2393,M03,야간,10.3706,1
2394,M03,야간,8.935,1
2395,M02,야간,8.6082,1
2396,M02,야간,9.4697,1
2397,M02,야간,9.78,1
2398,M03,야간,9.227,1
2399,M01,야간,10.7064,1
2400,M01,주간,9.4647,1
2401,M02,주간,11.1762,1
2402,M03,주간,10.3374,1
2403,M03,주간,9.1629,1
2404,M01,주간,8.9609,1
2405,M01,주간,8.023,1
2406,M02,주간,10.3489,1
2407,M02,주간,9.5745,1
2408,M02,주간,7.1534,1
2409,M01,주간,9.3571,1
2410,M03,주간,8.9188,1
2411,M03,주간,11.8908,1
2412,M03,주간,7.9567,1
2413,M02,주간,8.2704,1
2414,M01,주간,11.332,1
2415,M02,주간,11.6281,1
2416,M01,주간,9.106,1
2417,M01,주간,9.2415,1
2418,M02,주간,10.7395,1
2419,M02,주간,7.2075,1
2420,M01,주간,7.7666,1
2421,M03,주간,9.6631,1
2422,M01,주간,11.8599,1
2423,M02,주간,9.4771,1
2424,M02,주간,10.1211,1
2425,M02,주간,11.3605,1
2426,M03,주간,12.5283,1
2427,M03,주간,9.3078,1
2428,M03,주간,9.9798,1
2429,M02,주간,12.1865,1
2430,M01,주간,8.1734,1
2431,M02,주간,11.2331,1
2432,M02,주간,8.778,1
2433,M02,주간,10.123,1
2434,M02,주간,9.7089,1
2435,M01,주간,8.8504,1
2436,M02,주간,8.8203,1
2437,M03,주간,10.3317,1
2438,M02,주간,11.1946,1
2439,M03,주간,9.8443,1
2440,M03,주간,10.0841,1
2441,M03,주간,10.6854,1
2442,M01,주간,8.8341,1
2443,M03,주간,10.8876,1
2444,M02,주간,10.9832,1
2445,M02,주간,13.1244,1
2446,M02,주간,9.5487,1
2447,M01,주간,9.4503,1
2448,M03,주간,10.9228,1
2449,M02,주간,10.9829,1
2450,M03,주간,9.3579,1
2451,M03,주간,9.5162,1
2452,M02,주간,10.6494,1
2453,M03,주간,9.0069,1
2454,M02,주간,9.5074,1
2455,M02,주간,10.1075,1
2456,M03,주간,11.1951,1
2457,M03,주간,9.2745,1
2458,M03,주간,7.7891,1
2459,M03,주간,7.7001,1
2460,M02,주간,8.4887,1
2461,M03,주간,8.4242,1
2462,M01,주간,9.8145,1
2463,M03,주간,8.5733,1
2464,M02,주간,9.1567,1
2465,M02,주간,9.0711,1
2466,M03,주간,9.4714,1
2467,M01,주간,11.587,1
2468,M03,주간,10.7943,1
2469,M02,주간,10.0194,1
2470,M02,주간,9.4468,1
2471,M01,주간,9.4801,1
2472,M02,주간,10.3933,1
2473,M03,주간,10.701,1
2474,M01,주간,8.9109,1
2475,M02,주간,10.0438,1
2476,M03,주간,7.5621,1
2477,M02,주간,10.2541,1
2478,M02,주간,10.9146,1
2479,M02,주간,9.6639,1
2480,M01,주간,12.1798,1
2481,M02,주간,8.9425,1
2482,M03,주간,10.2609,1
2483,M02,주간,9.957,1
2484,M02,주간,9.8796,1
2485,M01,주간,9.8628,1
2486,M03,주간,10.1285,1
2487,M03,주간,11.0176,1
2488,M03,주간,11.6533,1
2489,M02,주간,9.9973,1
2490,M02,주간,10.9784,1
2491,M02,주간,9.1579,1
2492,M01,주간,10.9191,1
2493,M01,주간,9.0856,1
2494,M02,주간,11.3088,1
2495,M02,주간,12.6528,1
2496,M01,주간,9.8535,1
2497,M03,주간,7.3689,1
2498,M02,주간,9.3423,1
2499,M03,주간,11.4783,1
2500,M01,주간,10.2212,0
2501,M01,주간,10.0996,0
2502,M01,주간,10.4035,0
2503,M03,주간,10.1938,0
2504,M01,주간,10.4871,0
2505,M03,주간,10.3678,0
2506,M03,주간,10.6087,0
2507,M01,주간,10.1435,0
2508,M02,주간,10.3621,0
2509,M01,주간,9.8771,0
2510,M02,주간,9.7594,0
2511,M01,주간,10.6827,0
2512,M03,주간,10.0865,0
2513,M03,주간,10.322,0
2514,M01,주간,10.0495,0
2515,M01,주간,9.7654,0
2516,M03,주간,10.0044,0
2517,M02,주간,10.5744,0
2518,M02,주간,10.2221,0
2519,M03,주간,9.3154,0
2520,M01,주간,9.9139,0
2521,M03,주간,10.7129,0
2522,M02,주간,9.9145,0
2523,M02,주간,9.2798,0
2524,M02,주간,10.7572,0
2525,M03,주간,10.273,0
2526,M02,주간,9.972,0
2527,M01,주간,9.8514,0
2528,M01,주간,10.4329,0
2529,M03,주간,9.7832,0
2530,M02,주간,10.4593,0
2531,M01,주간,10.2169,0
2532,M01,주간,10.0979,0
2533,M01,주간,10.0582,0
2534,M03,주간,9.93,0
2535,M03,주간,10.4183,0
2536,M02,주간,9.6539,0
2537,M01,주간,9.3512,0
2538,M02,주간,10.2458,0
2539,M01,주간,10.2525,0
2540,M02,주간,10.1921,0
2541,M02,주간,10.1631,0
2542,M03,주간,9.8718,0
2543,M01,주간,10.315,0
2544,M01,주간,9.9818,0
2545,M01,주간,9.8052,0
2546,M02,주간,9.8752,0
2547,M02,주간,10.8083,0
2548,M01,주간,9.306,0
2549,M03,주간,10.1999,0
2550,M02,주간,9.3284,0
2551,M03,주간,9.9567,0
2552,M02,주간,9.8265,0
2553,M01,주간,9.166,0
2554,M01,주간,10.1556,0
2555,M02,주간,9.848,0
2556,M02,주간,9.1603,0
2557,M03,주간,10.3358,0
2558,M03,주간,10.574,0
2559,M01,주간,10.596,0
2560,M01,오후,10.1436,0
2561,M01,오후,10.0184,0
2562,M01,오후,10.5313,0
2563,M01,오후,10.673,0
2564,M01,오후,10.4534,0
2565,M02,오후,9.6234,0
2566,M01,오후,10.0805,0
2567,M01,오후,10.1758,0
2568,M01,오후,9.2762,0
2569,M03,오후,10.1877,0
2570,M02,오후,10.9092,0
2571,M03,오후,10.256,0
2572,M01,오후,10.5894,0
2573,M01,오후,10.0732,0
2574,M02,오후,9.9707,0
2575,M02,오후,10.1525,0
2576,M01,오후,9.6737,0
2577,M01,오후,9.6145,0
2578,M02,오후,10.5065,0
2579,M01,오후,10.5489,0
2580,M02,오후,9.6036,0
2581,M03,오후,10.3872,0
2582,M02,오후,9.9652,0
2583,M02,오후,10.1359,0
2584,M02,오후,10.1841,0
2585,M03,오후,10.3977,0
2586,M02,오후,10.0331,0
2587,M02,오후,10.5641,0
2588,M03,오후,10.1238,0
2589,M01,오후,10.2497,0
2590,M01,오후,9.6667,0
2591,M02,오후,10.8635,0
2592,M01,오후,10.1879,0
2593,M01,오후,10.2852,0
2594,M01,오후,9.3567,0
2595,M03,오후,9.6709,0
2596,M02,오후,10.4952,0
2597,M03,오후,10.1148,0
2598,M01,오후,9.2345,0
2599,M02,오후,10.4153,0
2600,M02,오후,9.7825,0
2601,M02,오후,10.5645,0
2602,M03,오후,9.9649,0
2603,M03,오후,10.0819,0
2604,M02,오후,10.4716,0
2605,M03,오후,9.641,0
2606,M01,오후,9.6029,0
2607,M01,오후,9.9214,0
2608,M03,오후,10.3309,0
2609,M01,오후,9.4676,0
2610,M01,오후,9.3328,0
2611,M01,오후,10.3295,0
2612,M01,오후,9.7588,0
2613,M02,오후,9.8431,0
2614,M01,오후,9.2573,0
2615,M02,오후,9.7284,0
2616,M03,오후,9.997,0
2617,M01,오후,10.3722,0
2618,M03,오후,9.6915,0
2619,M02,오후,10.663,0
2620,M02,오후,9.7262,0
2621,M02,오후,9.7268,0
2622,M01,오후,10.6149,0
2623,M01,오후,10.0846,0
2624,M02,오후,9.7792,0
2625,M03,오후,9.9379,0
2626,M02,오후,10.5412,0
2627,M02,오후,10.5865,0
2628,M02,오후,9.6733,0
2629,M02,오후,9.983,0
2630,M01,오후,10.0361,0
2631,M02,오후,9.6055,0
2632,M03,오후,9.9777,0
2633,M01,오후,10.0021,0
2634,M03,오후,10.4561,0
2635,M03,오후,10.483,0
2636,M01,오후,9.8683,0
2637,M02,오후,9.9144,0
2638,M03,오후,10.2657,0
2639,M02,오후,9.7659,0
2640,M03,오후,10.2355,0
2641,M03,오후,9.9648,0
2642,M02,오후,9.6122,0
2643,M03,오후,9.6173,0
2644,M03,오후,10.5788,0
2645,M03,오후,9.9374,0
2646,M03,오후,10.6561,0
2647,M01,오후,9.7945,0
2648,M01,오후,10.1165,0
2649,M01,오후,10.9571,0
2650,M01,오후,9.577,0
2651,M03,오후,9.2409,0
2652,M02,오후,10.5146,0
2653,M02,오후,9.6693,0
2654,M01,오후,9.9917,0
2655,M03,오후,9.7656,0
2656,M02,오후,10.1073,0
2657,M03,오후,9.6198,0
2658,M01,오후,9.928,0
2659,M01,오후,10.1799,0
2660,M01,오후,9.5967,0
2661,M01,오후,9.72,0
2662,M03,오후,9.861,0
2663,M02,오후,9.4285,0
2664,M02,오후,9.831,0
2665,M01,오후,10.0475,0
2666,M01,오후,9.8402,0
2667,M03,오후,9.8914,0
2668,M03,오후,9.992,0
2669,M03,오후,9.7377,0
2670,M03,오후,10.2764,0
2671,M02,오후,10.5744,0
2672,M01,오후,9.8142,0
2673,M03,오후,10.1941,0
2674,M03,오후,9.9042,0
2675,M02,오후,10.1462,0
2676,M01,오후,10.6263,0
2677,M03,오후,10.2035,0
2678,M03,오후,9.2906,0
2679,M01,오후,10.1816,0
2680,M01,오후,10.4931,0
2681,M03,오후,9.9114,0
2682,M01,오후,10.3983,0
2683,M03,오후,9.724,0
2684,M03,오후,9.4058,0
2685,M01,오후,10.0565,0
2686,M01,오후,9.2974,0
2687,M02,오후,9.9041,0
2688,M02,오후,10.5147,0
2689,M03,오후,9.2361,0
2690,M02,오후,9.4882,0
2691,M01,오후,9.5872,0
2692,M03,오후,9.9747,0
2693,M03,오후,9.8537,0
2694,M02,오후,10.5597,0
2695,M03,오후,10.3817,0
2696,M03,오후,10.1981,0
